timestamp,round,neighbor,latitude,longitude,distance
2024-03-05 23:49:39.483152,0,None,None,192.168.50.2:45000,None
2024-03-05 23:49:39.483152,0,None,None,192.168.50.3:45000,None
2024-03-05 23:49:39.483152,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:49:49.564866,0,None,None,192.168.50.2:45000,None
2024-03-05 23:49:49.564866,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:49:49.564866,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:50:00.989210,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:50:00.989210,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:50:00.989210,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:50:11.072608,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:50:11.072608,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:50:11.072608,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:50:21.107195,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:50:21.107195,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:50:21.107195,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:50:31.872544,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:50:31.872544,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:50:31.872544,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:50:45.083269,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:50:45.083269,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:50:45.083269,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:50:55.112559,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:50:55.112559,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:50:55.112559,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:51:14.423169,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:51:14.423169,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:51:14.423169,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:51:24.599175,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:51:24.599175,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:51:24.599175,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:51:37.872129,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:51:37.872129,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:51:37.872129,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:51:49.327680,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:51:49.327680,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:51:49.327680,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:52:15.235817,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:52:15.235817,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:52:15.235817,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:52:33.024513,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:52:33.024513,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:52:33.024513,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:52:43.893973,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:52:43.893973,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:52:43.893973,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:52:54.010743,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:52:54.010743,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:52:54.010743,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:53:03.015122,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
2024-03-05 23:53:03.015122,0,192.168.50.3:45000,46.06036362174403,7.270411922669009,1460140.9192854676
2024-03-05 23:53:03.015122,0,192.168.50.4:45000,39.41194321785458,0.9980427048531126,795674.6069203404
2024-03-05 23:53:13.044576,0,192.168.50.2:45000,36.94781360235872,-2.432327617693822,583125.8137205306
