timestamp,round,neighbor,latitude,longitude,distance
2024-03-05 18:58:11.063248,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:58:11.063248,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:58:21.086772,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:58:21.086772,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:58:31.863127,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:58:31.863127,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:58:41.877732,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:58:41.877732,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:58:51.941392,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:58:51.941392,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:59:01.994968,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:59:01.994968,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:59:12.017726,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:59:12.017726,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:59:22.062181,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:59:22.062181,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:59:32.135803,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:59:32.135803,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:59:42.204034,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:59:42.204034,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 18:59:52.262391,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
2024-03-05 18:59:52.262391,0,192.168.50.4:45000,45.88424792427894,9.764280645717093,1588876.535329092
2024-03-05 19:00:02.331483,0,192.168.50.3:45000,36.21502560127892,-1.245583574128296,482509.01482235227
