timestamp,round,neighbor,latitude,longitude,distance
2024-03-05 18:30:26.885996,0,None,None,192.168.50.2:45000,None
2024-03-05 18:30:26.885996,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:30:36.924341,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:30:36.924341,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:30:48.200952,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:30:48.200952,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:30:58.226699,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:30:58.226699,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:31:08.256075,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:31:08.256075,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:31:18.282085,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:31:18.282085,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:31:28.306172,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:31:28.306172,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:31:38.335184,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:31:38.335184,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:31:48.376829,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:31:48.376829,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:31:58.402797,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:31:58.402797,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:32:08.425359,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:32:08.425359,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:32:18.469631,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:32:18.469631,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:32:28.493426,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:32:28.493426,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:32:38.521233,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:32:38.521233,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:32:48.548260,0,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:32:48.548260,0,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:32:58.574914,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:32:58.574914,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:33:08.594903,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:33:08.594903,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:33:18.617675,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:33:18.617675,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:33:28.638182,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:33:28.638182,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:33:38.658221,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:33:38.658221,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:33:48.690896,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:33:48.690896,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:33:58.722343,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:33:58.722343,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:34:08.753617,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:34:08.753617,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:34:18.812328,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:34:18.812328,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:34:28.832317,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:34:28.832317,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:34:38.863577,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:34:38.863577,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:34:48.893683,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:34:48.893683,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:34:58.925654,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:34:58.925654,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:35:08.955872,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:35:08.955872,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:35:18.990710,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
2024-03-05 18:35:18.990710,1,192.168.50.3:45000,39.444622393601854,-8.8951272470005,1721646.702345035
2024-03-05 18:35:29.053155,1,192.168.50.2:45000,41.2190360675045,-7.950105028595347,1557414.5407218344
